source,intel_type,title,description,latitude,longitude,timestamp
Manual Upload,HUMINT,HUMINT Node 868,Large dataset record for stress testing dashboard.,28.656626,77.37851,2026-01-07T00:30:00Z
OSINT-MOCK,OSINT,OSINT Node 869,Large dataset record for stress testing dashboard.,28.774703,77.487855,2026-01-07T00:40:00Z
OSINT-MOCK,OSINT,OSINT Node 870,Large dataset record for stress testing dashboard.,28.782656,77.392159,2026-01-07T00:50:00Z
Manual Upload,HUMINT,HUMINT Node 871,Large dataset record for stress testing dashboard.,28.568991,77.05451,2026-01-07T01:00:00Z
Manual Upload,HUMINT,HUMINT Node 872,Large dataset record for stress testing dashboard.,28.468753,77.151662,2026-01-07T01:10:00Z
OSINT-MOCK,OSINT,OSINT Node 873,Large dataset record for stress testing dashboard.,28.783867,77.421573,2026-01-07T01:20:00Z
Manual Upload,HUMINT,HUMINT Node 874,Large dataset record for stress testing dashboard.,28.776155,77.110904,2026-01-07T01:30:00Z
Manual Upload,HUMINT,HUMINT Node 875,Large dataset record for stress testing dashboard.,28.346415,77.146894,2026-01-07T01:40:00Z
OSINT-MOCK,OSINT,OSINT Node 876,Large dataset record for stress testing dashboard.,28.67609,77.117214,2026-01-07T01:50:00Z
Manual Upload,HUMINT,HUMINT Node 877,Large dataset record for stress testing dashboard.,28.319394,77.468149,2026-01-07T02:00:00Z
OSINT-MOCK,OSINT,OSINT Node 878,Large dataset record for stress testing dashboard.,28.410058,77.021043,2026-01-07T02:10:00Z
Manual Upload,HUMINT,HUMINT Node 879,Large dataset record for stress testing dashboard.,28.405193,77.017626,2026-01-07T02:20:00Z
Manual Upload,IMINT,IMINT Node 880,Large dataset record for stress testing dashboard.,28.570809,77.437813,2026-01-07T02:30:00Z
OSINT-MOCK,OSINT,OSINT Node 881,Large dataset record for stress testing dashboard.,28.707886,77.09537,2026-01-07T02:40:00Z
Manual Upload,HUMINT,HUMINT Node 882,Large dataset record for stress testing dashboard.,28.772185,77.276964,2026-01-07T02:50:00Z
Manual Upload,HUMINT,HUMINT Node 883,Large dataset record for stress testing dashboard.,28.330549,76.956439,2026-01-07T03:00:00Z
Manual Upload,HUMINT,HUMINT Node 884,Large dataset record for stress testing dashboard.,28.739385,76.968949,2026-01-07T03:10:00Z
Manual Upload,HUMINT,HUMINT Node 885,Large dataset record for stress testing dashboard.,28.860331,77.420072,2026-01-07T03:20:00Z
Manual Upload,HUMINT,HUMINT Node 886,Large dataset record for stress testing dashboard.,28.633945,77.219242,2026-01-07T03:30:00Z
Manual Upload,IMINT,IMINT Node 887,Large dataset record for stress testing dashboard.,28.909924,76.912672,2026-01-07T03:40:00Z
Manual Upload,IMINT,IMINT Node 888,Large dataset record for stress testing dashboard.,28.322908,77.193751,2026-01-07T03:50:00Z
Manual Upload,HUMINT,HUMINT Node 889,Large dataset record for stress testing dashboard.,28.903087,77.19772,2026-01-07T04:00:00Z
OSINT-MOCK,OSINT,OSINT Node 890,Large dataset record for stress testing dashboard.,28.908882,76.985711,2026-01-07T04:10:00Z
Manual Upload,HUMINT,HUMINT Node 891,Large dataset record for stress testing dashboard.,28.417633,77.266315,2026-01-07T04:20:00Z
OSINT-MOCK,OSINT,OSINT Node 892,Large dataset record for stress testing dashboard.,28.580353,77.380356,2026-01-07T04:30:00Z
OSINT-MOCK,OSINT,OSINT Node 893,Large dataset record for stress testing dashboard.,28.872491,77.072918,2026-01-07T04:40:00Z
Manual Upload,HUMINT,HUMINT Node 894,Large dataset record for stress testing dashboard.,28.91043,77.154129,2026-01-07T04:50:00Z
Manual Upload,HUMINT,HUMINT Node 895,Large dataset record for stress testing dashboard.,28.825545,77.292156,2026-01-07T05:00:00Z
OSINT-MOCK,OSINT,OSINT Node 896,Large dataset record for stress testing dashboard.,28.359584,77.347268,2026-01-07T05:10:00Z
OSINT-MOCK,OSINT,OSINT Node 897,Large dataset record for stress testing dashboard.,28.345983,77.226257,2026-01-07T05:20:00Z
Manual Upload,HUMINT,HUMINT Node 898,Large dataset record for stress testing dashboard.,28.755149,77.439699,2026-01-07T05:30:00Z
Manual Upload,IMINT,IMINT Node 899,Large dataset record for stress testing dashboard.,28.450686,77.116432,2026-01-07T05:40:00Z
Manual Upload,IMINT,IMINT Node 900,Large dataset record for stress testing dashboard.,28.751598,77.428839,2026-01-07T05:50:00Z
Manual Upload,IMINT,IMINT Node 901,Large dataset record for stress testing dashboard.,28.342756,77.241465,2026-01-07T06:00:00Z
Manual Upload,IMINT,IMINT Node 902,Large dataset record for stress testing dashboard.,28.415182,77.499041,2026-01-07T06:10:00Z
Manual Upload,IMINT,IMINT Node 903,Large dataset record for stress testing dashboard.,28.418797,76.98575,2026-01-07T06:20:00Z
Manual Upload,IMINT,IMINT Node 904,Large dataset record for stress testing dashboard.,28.648395,77.359707,2026-01-07T06:30:00Z
Manual Upload,HUMINT,HUMINT Node 905,Large dataset record for stress testing dashboard.,28.508479,77.060931,2026-01-07T06:40:00Z
Manual Upload,HUMINT,HUMINT Node 906,Large dataset record for stress testing dashboard.,28.342189,77.314492,2026-01-07T06:50:00Z
Manual Upload,HUMINT,HUMINT Node 907,Large dataset record for stress testing dashboard.,28.466579,77.300693,2026-01-07T07:00:00Z
OSINT-MOCK,OSINT,OSINT Node 908,Large dataset record for stress testing dashboard.,28.705224,77.112124,2026-01-07T07:10:00Z
OSINT-MOCK,OSINT,OSINT Node 909,Large dataset record for stress testing dashboard.,28.835822,77.416306,2026-01-07T07:20:00Z
OSINT-MOCK,OSINT,OSINT Node 910,Large dataset record for stress testing dashboard.,28.380742,77.475679,2026-01-07T07:30:00Z
Manual Upload,HUMINT,HUMINT Node 911,Large dataset record for stress testing dashboard.,28.874693,77.499835,2026-01-07T07:40:00Z
Manual Upload,IMINT,IMINT Node 912,Large dataset record for stress testing dashboard.,28.775751,77.277866,2026-01-07T07:50:00Z
Manual Upload,IMINT,IMINT Node 913,Large dataset record for stress testing dashboard.,28.752483,77.203752,2026-01-07T08:00:00Z
Manual Upload,HUMINT,HUMINT Node 914,Large dataset record for stress testing dashboard.,28.753964,77.498974,2026-01-07T08:10:00Z
OSINT-MOCK,OSINT,OSINT Node 915,Large dataset record for stress testing dashboard.,28.576933,77.373132,2026-01-07T08:20:00Z
Manual Upload,IMINT,IMINT Node 916,Large dataset record for stress testing dashboard.,28.459638,77.085082,2026-01-07T08:30:00Z
OSINT-MOCK,OSINT,OSINT Node 917,Large dataset record for stress testing dashboard.,28.721011,77.008815,2026-01-07T08:40:00Z
Manual Upload,IMINT,IMINT Node 918,Large dataset record for stress testing dashboard.,28.332323,77.429566,2026-01-07T08:50:00Z
OSINT-MOCK,OSINT,OSINT Node 919,Large dataset record for stress testing dashboard.,28.637238,77.32005,2026-01-07T09:00:00Z
OSINT-MOCK,OSINT,OSINT Node 920,Large dataset record for stress testing dashboard.,28.852544,77.121178,2026-01-07T09:10:00Z
OSINT-MOCK,OSINT,OSINT Node 921,Large dataset record for stress testing dashboard.,28.706933,76.945467,2026-01-07T09:20:00Z
OSINT-MOCK,OSINT,OSINT Node 922,Large dataset record for stress testing dashboard.,28.677944,77.141215,2026-01-07T09:30:00Z
Manual Upload,IMINT,IMINT Node 923,Large dataset record for stress testing dashboard.,28.809921,77.061958,2026-01-07T09:40:00Z
Manual Upload,IMINT,IMINT Node 924,Large dataset record for stress testing dashboard.,28.695105,76.92892,2026-01-07T09:50:00Z
Manual Upload,HUMINT,HUMINT Node 925,Large dataset record for stress testing dashboard.,28.910498,77.496317,2026-01-07T10:00:00Z
OSINT-MOCK,OSINT,OSINT Node 926,Large dataset record for stress testing dashboard.,28.745412,77.210825,2026-01-07T10:10:00Z
Manual Upload,HUMINT,HUMINT Node 927,Large dataset record for stress testing dashboard.,28.473959,77.445277,2026-01-07T10:20:00Z
OSINT-MOCK,OSINT,OSINT Node 928,Large dataset record for stress testing dashboard.,28.822562,77.437658,2026-01-07T10:30:00Z
Manual Upload,IMINT,IMINT Node 929,Large dataset record for stress testing dashboard.,28.335358,77.4615,2026-01-07T10:40:00Z
Manual Upload,IMINT,IMINT Node 930,Large dataset record for stress testing dashboard.,28.786604,77.353184,2026-01-07T10:50:00Z
Manual Upload,HUMINT,HUMINT Node 931,Large dataset record for stress testing dashboard.,28.355374,77.432552,2026-01-07T11:00:00Z
OSINT-MOCK,OSINT,OSINT Node 932,Large dataset record for stress testing dashboard.,28.598402,77.080963,2026-01-07T11:10:00Z
OSINT-MOCK,OSINT,OSINT Node 933,Large dataset record for stress testing dashboard.,28.819436,77.116204,2026-01-07T11:20:00Z
Manual Upload,IMINT,IMINT Node 934,Large dataset record for stress testing dashboard.,28.481212,77.061636,2026-01-07T11:30:00Z
Manual Upload,HUMINT,HUMINT Node 935,Large dataset record for stress testing dashboard.,28.887207,77.065992,2026-01-07T11:40:00Z
Manual Upload,IMINT,IMINT Node 936,Large dataset record for stress testing dashboard.,28.345992,77.228042,2026-01-07T11:50:00Z
Manual Upload,HUMINT,HUMINT Node 937,Large dataset record for stress testing dashboard.,28.841305,77.32206,2026-01-07T12:00:00Z
Manual Upload,IMINT,IMINT Node 938,Large dataset record for stress testing dashboard.,28.67556,77.039466,2026-01-07T12:10:00Z
Manual Upload,IMINT,IMINT Node 939,Large dataset record for stress testing dashboard.,28.784467,76.973292,2026-01-07T12:20:00Z
Manual Upload,IMINT,IMINT Node 940,Large dataset record for stress testing dashboard.,28.725644,77.362391,2026-01-07T12:30:00Z
Manual Upload,IMINT,IMINT Node 941,Large dataset record for stress testing dashboard.,28.715611,77.053554,2026-01-07T12:40:00Z
Manual Upload,IMINT,IMINT Node 942,Large dataset record for stress testing dashboard.,28.3879,77.230979,2026-01-07T12:50:00Z
Manual Upload,IMINT,IMINT Node 943,Large dataset record for stress testing dashboard.,28.621395,77.062274,2026-01-07T13:00:00Z
Manual Upload,IMINT,IMINT Node 944,Large dataset record for stress testing dashboard.,28.755105,77.391343,2026-01-07T13:10:00Z
Manual Upload,IMINT,IMINT Node 945,Large dataset record for stress testing dashboard.,28.661468,77.501903,2026-01-07T13:20:00Z
Manual Upload,IMINT,IMINT Node 946,Large dataset record for stress testing dashboard.,28.622595,77.002002,2026-01-07T13:30:00Z
Manual Upload,HUMINT,HUMINT Node 947,Large dataset record for stress testing dashboard.,28.67321,77.092645,2026-01-07T13:40:00Z
Manual Upload,HUMINT,HUMINT Node 948,Large dataset record for stress testing dashboard.,28.602645,77.330847,2026-01-07T13:50:00Z
Manual Upload,IMINT,IMINT Node 949,Large dataset record for stress testing dashboard.,28.376692,77.412847,2026-01-07T14:00:00Z
OSINT-MOCK,OSINT,OSINT Node 950,Large dataset record for stress testing dashboard.,28.396418,77.135105,2026-01-07T14:10:00Z
Manual Upload,IMINT,IMINT Node 951,Large dataset record for stress testing dashboard.,28.800034,77.426109,2026-01-07T14:20:00Z
Manual Upload,IMINT,IMINT Node 952,Large dataset record for stress testing dashboard.,28.638168,77.487104,2026-01-07T14:30:00Z
OSINT-MOCK,OSINT,OSINT Node 953,Large dataset record for stress testing dashboard.,28.46548,77.06968,2026-01-07T14:40:00Z
Manual Upload,IMINT,IMINT Node 954,Large dataset record for stress testing dashboard.,28.812885,77.298218,2026-01-07T14:50:00Z
OSINT-MOCK,OSINT,OSINT Node 955,Large dataset record for stress testing dashboard.,28.583618,77.221878,2026-01-07T15:00:00Z
OSINT-MOCK,OSINT,OSINT Node 956,Large dataset record for stress testing dashboard.,28.654708,76.970922,2026-01-07T15:10:00Z
Manual Upload,HUMINT,HUMINT Node 957,Large dataset record for stress testing dashboard.,28.905098,77.304719,2026-01-07T15:20:00Z
OSINT-MOCK,OSINT,OSINT Node 958,Large dataset record for stress testing dashboard.,28.33195,77.46097,2026-01-07T15:30:00Z
OSINT-MOCK,OSINT,OSINT Node 959,Large dataset record for stress testing dashboard.,28.880121,77.248949,2026-01-07T15:40:00Z
OSINT-MOCK,OSINT,OSINT Node 960,Large dataset record for stress testing dashboard.,28.624149,77.21781,2026-01-07T15:50:00Z
OSINT-MOCK,OSINT,OSINT Node 961,Large dataset record for stress testing dashboard.,28.740914,77.243228,2026-01-07T16:00:00Z
OSINT-MOCK,OSINT,OSINT Node 962,Large dataset record for stress testing dashboard.,28.41457,76.981676,2026-01-07T16:10:00Z
OSINT-MOCK,OSINT,OSINT Node 963,Large dataset record for stress testing dashboard.,28.322842,77.047012,2026-01-07T16:20:00Z
Manual Upload,HUMINT,HUMINT Node 964,Large dataset record for stress testing dashboard.,28.323666,77.323999,2026-01-07T16:30:00Z
OSINT-MOCK,OSINT,OSINT Node 965,Large dataset record for stress testing dashboard.,28.590685,77.136641,2026-01-07T16:40:00Z
Manual Upload,IMINT,IMINT Node 966,Large dataset record for stress testing dashboard.,28.859924,77.213754,2026-01-07T16:50:00Z
Manual Upload,IMINT,IMINT Node 967,Large dataset record for stress testing dashboard.,28.67202,77.429701,2026-01-07T17:00:00Z
OSINT-MOCK,OSINT,OSINT Node 968,Large dataset record for stress testing dashboard.,28.602408,77.14074,2026-01-07T17:10:00Z
OSINT-MOCK,OSINT,OSINT Node 969,Large dataset record for stress testing dashboard.,28.642545,77.399698,2026-01-07T17:20:00Z
Manual Upload,HUMINT,HUMINT Node 970,Large dataset record for stress testing dashboard.,28.537503,77.387116,2026-01-07T17:30:00Z
Manual Upload,IMINT,IMINT Node 971,Large dataset record for stress testing dashboard.,28.350927,77.343704,2026-01-07T17:40:00Z
OSINT-MOCK,OSINT,OSINT Node 972,Large dataset record for stress testing dashboard.,28.487518,77.100595,2026-01-07T17:50:00Z
Manual Upload,IMINT,IMINT Node 973,Large dataset record for stress testing dashboard.,28.698592,76.960031,2026-01-07T18:00:00Z
Manual Upload,HUMINT,HUMINT Node 974,Large dataset record for stress testing dashboard.,28.76697,77.380701,2026-01-07T18:10:00Z
Manual Upload,IMINT,IMINT Node 975,Large dataset record for stress testing dashboard.,28.566584,77.359645,2026-01-07T18:20:00Z
Manual Upload,HUMINT,HUMINT Node 976,Large dataset record for stress testing dashboard.,28.698809,77.025992,2026-01-07T18:30:00Z
Manual Upload,HUMINT,HUMINT Node 977,Large dataset record for stress testing dashboard.,28.559101,77.498465,2026-01-07T18:40:00Z
OSINT-MOCK,OSINT,OSINT Node 978,Large dataset record for stress testing dashboard.,28.813135,77.383063,2026-01-07T18:50:00Z
OSINT-MOCK,OSINT,OSINT Node 979,Large dataset record for stress testing dashboard.,28.31609,77.349001,2026-01-07T19:00:00Z
OSINT-MOCK,OSINT,OSINT Node 980,Large dataset record for stress testing dashboard.,28.588126,77.359958,2026-01-07T19:10:00Z
Manual Upload,HUMINT,HUMINT Node 981,Large dataset record for stress testing dashboard.,28.316005,77.399422,2026-01-07T19:20:00Z
Manual Upload,IMINT,IMINT Node 982,Large dataset record for stress testing dashboard.,28.879975,77.480498,2026-01-07T19:30:00Z
Manual Upload,HUMINT,HUMINT Node 983,Large dataset record for stress testing dashboard.,28.541414,77.409455,2026-01-07T19:40:00Z
Manual Upload,HUMINT,HUMINT Node 984,Large dataset record for stress testing dashboard.,28.325627,77.322419,2026-01-07T19:50:00Z
Manual Upload,HUMINT,HUMINT Node 985,Large dataset record for stress testing dashboard.,28.573611,77.447132,2026-01-07T20:00:00Z
OSINT-MOCK,OSINT,OSINT Node 986,Large dataset record for stress testing dashboard.,28.567149,76.964217,2026-01-07T20:10:00Z
Manual Upload,HUMINT,HUMINT Node 987,Large dataset record for stress testing dashboard.,28.856892,77.144792,2026-01-07T20:20:00Z
OSINT-MOCK,OSINT,OSINT Node 988,Large dataset record for stress testing dashboard.,28.493354,76.960925,2026-01-07T20:30:00Z
OSINT-MOCK,OSINT,OSINT Node 989,Large dataset record for stress testing dashboard.,28.736348,77.444085,2026-01-07T20:40:00Z
Manual Upload,HUMINT,HUMINT Node 990,Large dataset record for stress testing dashboard.,28.905969,76.909951,2026-01-07T20:50:00Z
Manual Upload,IMINT,IMINT Node 991,Large dataset record for stress testing dashboard.,28.638892,76.969343,2026-01-07T21:00:00Z
Manual Upload,HUMINT,HUMINT Node 992,Large dataset record for stress testing dashboard.,28.804667,77.458785,2026-01-07T21:10:00Z
Manual Upload,IMINT,IMINT Node 993,Large dataset record for stress testing dashboard.,28.777356,77.19066,2026-01-07T21:20:00Z
Manual Upload,IMINT,IMINT Node 994,Large dataset record for stress testing dashboard.,28.683005,77.129371,2026-01-07T21:30:00Z
Manual Upload,IMINT,IMINT Node 995,Large dataset record for stress testing dashboard.,28.770025,77.166938,2026-01-07T21:40:00Z
Manual Upload,HUMINT,HUMINT Node 996,Large dataset record for stress testing dashboard.,28.435281,77.241377,2026-01-07T21:50:00Z
Manual Upload,IMINT,IMINT Node 997,Large dataset record for stress testing dashboard.,28.634477,77.249481,2026-01-07T22:00:00Z
Manual Upload,HUMINT,HUMINT Node 998,Large dataset record for stress testing dashboard.,28.557054,77.142049,2026-01-07T22:10:00Z
Manual Upload,IMINT,IMINT Node 999,Large dataset record for stress testing dashboard.,28.784847,77.225773,2026-01-07T22:20:00Z
Manual Upload,IMINT,IMINT Node 1000,Large dataset record for stress testing dashboard.,28.573969,77.242252,2026-01-07T22:30:00Z
Manual Upload,IMINT,IMINT Node 1001,Large dataset record for stress testing dashboard.,28.653352,77.192487,2026-01-07T22:40:00Z
Manual Upload,IMINT,IMINT Node 1002,Large dataset record for stress testing dashboard.,28.710147,77.200177,2026-01-07T22:50:00Z
Manual Upload,IMINT,IMINT Node 1003,Large dataset record for stress testing dashboard.,28.357489,76.927381,2026-01-07T23:00:00Z
OSINT-MOCK,OSINT,OSINT Node 1004,Large dataset record for stress testing dashboard.,28.571153,77.126813,2026-01-07T23:10:00Z
OSINT-MOCK,OSINT,OSINT Node 1005,Large dataset record for stress testing dashboard.,28.65551,77.447075,2026-01-07T23:20:00Z
OSINT-MOCK,OSINT,OSINT Node 1006,Large dataset record for stress testing dashboard.,28.729828,77.051049,2026-01-07T23:30:00Z
Manual Upload,IMINT,IMINT Node 1007,Large dataset record for stress testing dashboard.,28.879861,76.988621,2026-01-07T23:40:00Z
Manual Upload,IMINT,IMINT Node 1008,Large dataset record for stress testing dashboard.,28.7723,77.124104,2026-01-07T23:50:00Z
