source,intel_type,title,description,latitude,longitude,timestamp
Manual Upload,HUMINT,Field Report 573,Ground report from field asset with directional notes.,28.694288,77.377,2026-01-08T22:47:00Z
Manual Upload,HUMINT,Field Report 574,Ground report from field asset with directional notes.,28.787696,77.180904,2026-01-08T23:07:00Z
Manual Upload,HUMINT,Field Report 575,Ground report from field asset with directional notes.,28.372533,76.963435,2026-01-08T23:27:00Z
Manual Upload,HUMINT,Field Report 576,Ground report from field asset with directional notes.,28.382402,77.138362,2026-01-08T23:47:00Z
Manual Upload,HUMINT,Field Report 577,Ground report from field asset with directional notes.,28.682772,77.237304,2026-01-09T00:07:00Z
Manual Upload,HUMINT,Field Report 578,Ground report from field asset with directional notes.,28.568205,77.248785,2026-01-09T00:27:00Z
Manual Upload,HUMINT,Field Report 579,Ground report from field asset with directional notes.,28.403673,77.407522,2026-01-09T00:47:00Z
Manual Upload,HUMINT,Field Report 580,Ground report from field asset with directional notes.,28.639624,77.435647,2026-01-09T01:07:00Z
Manual Upload,HUMINT,Field Report 581,Ground report from field asset with directional notes.,28.58412,77.088003,2026-01-09T01:27:00Z
Manual Upload,HUMINT,Field Report 582,Ground report from field asset with directional notes.,28.757268,77.08877,2026-01-09T01:47:00Z
Manual Upload,HUMINT,Field Report 583,Ground report from field asset with directional notes.,28.611364,77.072709,2026-01-09T02:07:00Z
Manual Upload,HUMINT,Field Report 584,Ground report from field asset with directional notes.,28.451148,77.39462,2026-01-09T02:27:00Z
Manual Upload,HUMINT,Field Report 585,Ground report from field asset with directional notes.,28.691889,77.075336,2026-01-09T02:47:00Z
Manual Upload,HUMINT,Field Report 586,Ground report from field asset with directional notes.,28.6912,77.051128,2026-01-09T03:07:00Z
Manual Upload,HUMINT,Field Report 587,Ground report from field asset with directional notes.,28.61726,77.179154,2026-01-09T03:27:00Z
Manual Upload,HUMINT,Field Report 588,Ground report from field asset with directional notes.,28.522567,77.235704,2026-01-09T03:47:00Z
Manual Upload,HUMINT,Field Report 589,Ground report from field asset with directional notes.,28.477876,77.434852,2026-01-09T04:07:00Z
Manual Upload,HUMINT,Field Report 590,Ground report from field asset with directional notes.,28.859886,77.446641,2026-01-09T04:27:00Z
Manual Upload,HUMINT,Field Report 591,Ground report from field asset with directional notes.,28.371959,77.381465,2026-01-09T04:47:00Z
Manual Upload,HUMINT,Field Report 592,Ground report from field asset with directional notes.,28.788604,77.229221,2026-01-09T05:07:00Z
Manual Upload,HUMINT,Field Report 593,Ground report from field asset with directional notes.,28.386267,77.076348,2026-01-09T05:27:00Z
Manual Upload,HUMINT,Field Report 594,Ground report from field asset with directional notes.,28.418482,77.212469,2026-01-09T05:47:00Z
Manual Upload,HUMINT,Field Report 595,Ground report from field asset with directional notes.,28.420491,76.997725,2026-01-09T06:07:00Z
Manual Upload,HUMINT,Field Report 596,Ground report from field asset with directional notes.,28.465921,77.244183,2026-01-09T06:27:00Z
Manual Upload,HUMINT,Field Report 597,Ground report from field asset with directional notes.,28.778469,77.299508,2026-01-09T06:47:00Z
Manual Upload,HUMINT,Field Report 598,Ground report from field asset with directional notes.,28.399597,77.172238,2026-01-09T07:07:00Z
Manual Upload,HUMINT,Field Report 599,Ground report from field asset with directional notes.,28.505442,76.971347,2026-01-09T07:27:00Z
Manual Upload,HUMINT,Field Report 600,Ground report from field asset with directional notes.,28.667383,77.139143,2026-01-09T07:47:00Z
Manual Upload,HUMINT,Field Report 601,Ground report from field asset with directional notes.,28.851449,77.407696,2026-01-09T08:07:00Z
Manual Upload,HUMINT,Field Report 602,Ground report from field asset with directional notes.,28.551258,77.43024,2026-01-09T08:27:00Z
Manual Upload,HUMINT,Field Report 603,Ground report from field asset with directional notes.,28.510932,76.974579,2026-01-09T08:47:00Z
Manual Upload,HUMINT,Field Report 604,Ground report from field asset with directional notes.,28.548051,77.104436,2026-01-09T09:07:00Z
Manual Upload,HUMINT,Field Report 605,Ground report from field asset with directional notes.,28.438932,77.254614,2026-01-09T09:27:00Z
Manual Upload,HUMINT,Field Report 606,Ground report from field asset with directional notes.,28.417016,77.06474,2026-01-09T09:47:00Z
Manual Upload,HUMINT,Field Report 607,Ground report from field asset with directional notes.,28.520453,77.316884,2026-01-09T10:07:00Z
Manual Upload,HUMINT,Field Report 608,Ground report from field asset with directional notes.,28.734922,77.350734,2026-01-09T10:27:00Z
Manual Upload,HUMINT,Field Report 609,Ground report from field asset with directional notes.,28.72032,77.42897,2026-01-09T10:47:00Z
Manual Upload,HUMINT,Field Report 610,Ground report from field asset with directional notes.,28.55332,77.250343,2026-01-09T11:07:00Z
Manual Upload,HUMINT,Field Report 611,Ground report from field asset with directional notes.,28.69243,77.034037,2026-01-09T11:27:00Z
Manual Upload,HUMINT,Field Report 612,Ground report from field asset with directional notes.,28.745206,77.283606,2026-01-09T11:47:00Z
Manual Upload,HUMINT,Field Report 613,Ground report from field asset with directional notes.,28.84149,77.438313,2026-01-09T12:07:00Z
Manual Upload,HUMINT,Field Report 614,Ground report from field asset with directional notes.,28.86006,77.241701,2026-01-09T12:27:00Z
Manual Upload,HUMINT,Field Report 615,Ground report from field asset with directional notes.,28.862806,77.274162,2026-01-09T12:47:00Z
Manual Upload,HUMINT,Field Report 616,Ground report from field asset with directional notes.,28.730876,77.228484,2026-01-09T13:07:00Z
Manual Upload,HUMINT,Field Report 617,Ground report from field asset with directional notes.,28.424521,77.39824,2026-01-09T13:27:00Z
Manual Upload,HUMINT,Field Report 618,Ground report from field asset with directional notes.,28.763003,77.262551,2026-01-09T13:47:00Z
Manual Upload,HUMINT,Field Report 619,Ground report from field asset with directional notes.,28.693499,77.219168,2026-01-09T14:07:00Z
Manual Upload,HUMINT,Field Report 620,Ground report from field asset with directional notes.,28.52237,77.056512,2026-01-09T14:27:00Z
Manual Upload,HUMINT,Field Report 621,Ground report from field asset with directional notes.,28.651522,77.414535,2026-01-09T14:47:00Z
Manual Upload,HUMINT,Field Report 622,Ground report from field asset with directional notes.,28.528242,77.358503,2026-01-09T15:07:00Z
Manual Upload,HUMINT,Field Report 623,Ground report from field asset with directional notes.,28.852637,77.074445,2026-01-09T15:27:00Z
Manual Upload,HUMINT,Field Report 624,Ground report from field asset with directional notes.,28.521308,77.445198,2026-01-09T15:47:00Z
Manual Upload,HUMINT,Field Report 625,Ground report from field asset with directional notes.,28.710437,77.181504,2026-01-09T16:07:00Z
Manual Upload,HUMINT,Field Report 626,Ground report from field asset with directional notes.,28.842704,77.163963,2026-01-09T16:27:00Z
Manual Upload,HUMINT,Field Report 627,Ground report from field asset with directional notes.,28.403745,77.239229,2026-01-09T16:47:00Z
Manual Upload,HUMINT,Field Report 628,Ground report from field asset with directional notes.,28.402122,77.140148,2026-01-09T17:07:00Z
Manual Upload,HUMINT,Field Report 629,Ground report from field asset with directional notes.,28.605977,77.074175,2026-01-09T17:27:00Z
Manual Upload,HUMINT,Field Report 630,Ground report from field asset with directional notes.,28.757052,77.073882,2026-01-09T17:47:00Z
Manual Upload,HUMINT,Field Report 631,Ground report from field asset with directional notes.,28.777811,77.452372,2026-01-09T18:07:00Z
Manual Upload,HUMINT,Field Report 632,Ground report from field asset with directional notes.,28.826758,77.081472,2026-01-09T18:27:00Z
Manual Upload,HUMINT,Field Report 633,Ground report from field asset with directional notes.,28.818533,77.296053,2026-01-09T18:47:00Z
Manual Upload,HUMINT,Field Report 634,Ground report from field asset with directional notes.,28.696851,77.261773,2026-01-09T19:07:00Z
Manual Upload,HUMINT,Field Report 635,Ground report from field asset with directional notes.,28.761828,77.129786,2026-01-09T19:27:00Z
Manual Upload,HUMINT,Field Report 636,Ground report from field asset with directional notes.,28.422882,77.163251,2026-01-09T19:47:00Z
Manual Upload,HUMINT,Field Report 637,Ground report from field asset with directional notes.,28.616413,77.033199,2026-01-09T20:07:00Z
Manual Upload,HUMINT,Field Report 638,Ground report from field asset with directional notes.,28.611,77.399721,2026-01-09T20:27:00Z
Manual Upload,HUMINT,Field Report 639,Ground report from field asset with directional notes.,28.462952,77.048958,2026-01-09T20:47:00Z
Manual Upload,HUMINT,Field Report 640,Ground report from field asset with directional notes.,28.590935,77.042385,2026-01-09T21:07:00Z
Manual Upload,HUMINT,Field Report 641,Ground report from field asset with directional notes.,28.573213,77.341755,2026-01-09T21:27:00Z
Manual Upload,HUMINT,Field Report 642,Ground report from field asset with directional notes.,28.719591,77.19393,2026-01-09T21:47:00Z
Manual Upload,HUMINT,Field Report 643,Ground report from field asset with directional notes.,28.414398,77.393729,2026-01-09T22:07:00Z
Manual Upload,HUMINT,Field Report 644,Ground report from field asset with directional notes.,28.780829,76.970966,2026-01-09T22:27:00Z
Manual Upload,HUMINT,Field Report 645,Ground report from field asset with directional notes.,28.447368,76.995507,2026-01-09T22:47:00Z
Manual Upload,HUMINT,Field Report 646,Ground report from field asset with directional notes.,28.621349,77.223655,2026-01-09T23:07:00Z
Manual Upload,HUMINT,Field Report 647,Ground report from field asset with directional notes.,28.557957,77.170179,2026-01-09T23:27:00Z
Manual Upload,HUMINT,Field Report 648,Ground report from field asset with directional notes.,28.427626,77.307464,2026-01-09T23:47:00Z
Manual Upload,HUMINT,Field Report 649,Ground report from field asset with directional notes.,28.484617,77.105696,2026-01-10T00:07:00Z
Manual Upload,HUMINT,Field Report 650,Ground report from field asset with directional notes.,28.532304,77.371358,2026-01-10T00:27:00Z
Manual Upload,HUMINT,Field Report 651,Ground report from field asset with directional notes.,28.53222,77.263379,2026-01-10T00:47:00Z
Manual Upload,HUMINT,Field Report 652,Ground report from field asset with directional notes.,28.417786,77.32009,2026-01-10T01:07:00Z
Manual Upload,HUMINT,Field Report 653,Ground report from field asset with directional notes.,28.400776,77.419362,2026-01-10T01:27:00Z
Manual Upload,HUMINT,Field Report 654,Ground report from field asset with directional notes.,28.83886,77.414337,2026-01-10T01:47:00Z
Manual Upload,HUMINT,Field Report 655,Ground report from field asset with directional notes.,28.679316,77.329349,2026-01-10T02:07:00Z
Manual Upload,HUMINT,Field Report 656,Ground report from field asset with directional notes.,28.581745,77.33783,2026-01-10T02:27:00Z
Manual Upload,HUMINT,Field Report 657,Ground report from field asset with directional notes.,28.713957,77.325722,2026-01-10T02:47:00Z
Manual Upload,HUMINT,Field Report 658,Ground report from field asset with directional notes.,28.725754,77.253779,2026-01-10T03:07:00Z
Manual Upload,HUMINT,Field Report 659,Ground report from field asset with directional notes.,28.773953,77.213687,2026-01-10T03:27:00Z
Manual Upload,HUMINT,Field Report 660,Ground report from field asset with directional notes.,28.440028,76.962892,2026-01-10T03:47:00Z
Manual Upload,HUMINT,Field Report 661,Ground report from field asset with directional notes.,28.660424,77.295954,2026-01-10T04:07:00Z
Manual Upload,HUMINT,Field Report 662,Ground report from field asset with directional notes.,28.590664,77.119218,2026-01-10T04:27:00Z
Manual Upload,HUMINT,Field Report 663,Ground report from field asset with directional notes.,28.452261,77.320267,2026-01-10T04:47:00Z
Manual Upload,HUMINT,Field Report 664,Ground report from field asset with directional notes.,28.50355,77.345503,2026-01-10T05:07:00Z
Manual Upload,HUMINT,Field Report 665,Ground report from field asset with directional notes.,28.480032,77.205647,2026-01-10T05:27:00Z
Manual Upload,HUMINT,Field Report 666,Ground report from field asset with directional notes.,28.388044,77.217839,2026-01-10T05:47:00Z
Manual Upload,HUMINT,Field Report 667,Ground report from field asset with directional notes.,28.626497,77.213114,2026-01-10T06:07:00Z
Manual Upload,HUMINT,Field Report 668,Ground report from field asset with directional notes.,28.827922,77.101629,2026-01-10T06:27:00Z
Manual Upload,HUMINT,Field Report 669,Ground report from field asset with directional notes.,28.555934,77.33765,2026-01-10T06:47:00Z
Manual Upload,HUMINT,Field Report 670,Ground report from field asset with directional notes.,28.840657,76.979967,2026-01-10T07:07:00Z
Manual Upload,HUMINT,Field Report 671,Ground report from field asset with directional notes.,28.836426,77.400192,2026-01-10T07:27:00Z
Manual Upload,HUMINT,Field Report 672,Ground report from field asset with directional notes.,28.729392,77.174269,2026-01-10T07:47:00Z
Manual Upload,HUMINT,Field Report 673,Ground report from field asset with directional notes.,28.503028,77.398792,2026-01-10T08:07:00Z
Manual Upload,HUMINT,Field Report 674,Ground report from field asset with directional notes.,28.521084,77.132673,2026-01-10T08:27:00Z
Manual Upload,HUMINT,Field Report 675,Ground report from field asset with directional notes.,28.446696,77.102922,2026-01-10T08:47:00Z
Manual Upload,HUMINT,Field Report 676,Ground report from field asset with directional notes.,28.607218,77.070817,2026-01-10T09:07:00Z
Manual Upload,HUMINT,Field Report 677,Ground report from field asset with directional notes.,28.44856,77.428602,2026-01-10T09:27:00Z
